trading_session_id,Time,Event Type,Order ID,Size,Price,Direction,LOBSTER_BOOK_0,LOBSTER_BOOK_1,LOBSTER_BOOK_2,LOBSTER_BOOK_3,LOBSTER_BOOK_4,LOBSTER_BOOK_5,LOBSTER_BOOK_6,LOBSTER_BOOK_7,LOBSTER_BOOK_8,LOBSTER_BOOK_9,LOBSTER_BOOK_10,LOBSTER_BOOK_11,LOBSTER_BOOK_12,LOBSTER_BOOK_13,LOBSTER_BOOK_14,LOBSTER_BOOK_15,LOBSTER_BOOK_16,LOBSTER_BOOK_17,LOBSTER_BOOK_18,LOBSTER_BOOK_19,LOBSTER_BOOK_20,LOBSTER_BOOK_21,LOBSTER_BOOK_22,LOBSTER_BOOK_23,LOBSTER_BOOK_24,LOBSTER_BOOK_25,LOBSTER_BOOK_26,LOBSTER_BOOK_27,LOBSTER_BOOK_28,LOBSTER_BOOK_29,LOBSTER_BOOK_30,LOBSTER_BOOK_31,LOBSTER_BOOK_32,LOBSTER_BOOK_33,LOBSTER_BOOK_34,LOBSTER_BOOK_35,LOBSTER_BOOK_36,LOBSTER_BOOK_37,LOBSTER_BOOK_38,LOBSTER_BOOK_39
0fbd8bb9-e313-4b50-8050-b413519c2b5c,39.000347000000005,1,6644c14d5393e88cc84a48cc,1.0,2000.0,-1.0,2000.0,1.0,1996.0,1.0,2001.0,0.0,1990.0,1.0,2002.0,0.0,1989.0,0.0,2003.0,1.0,1988.0,0.0,2004.0,1.0,1987.0,0.0,2005.0,2.0,1986.0,0.0,2006.0,0.0,1985.0,0.0,2007.0,0.0,1984.0,0.0,2008.0,0.0,1983.0,0.0,2009.0,1.0,1982.0,0.0
0fbd8bb9-e313-4b50-8050-b413519c2b5c,41.999985,1,6644c1505393e88cc84a48ec,1.0,2001.0,1.0,2000.0,1.0,1996.0,1.0,2001.0,0.0,1994.0,1.0,2002.0,0.0,1990.0,1.0,2003.0,1.0,1989.0,0.0,2004.0,1.0,1988.0,0.0,2005.0,2.0,1987.0,0.0,2006.0,0.0,1986.0,0.0,2007.0,0.0,1985.0,0.0,2008.0,0.0,1984.0,0.0,2009.0,1.0,1983.0,0.0
0fbd8bb9-e313-4b50-8050-b413519c2b5c,43.000253,1,6644c1515393e88cc84a4902,1.0,2001.0,1.0,2000.0,1.0,1996.0,1.0,2001.0,0.0,1994.0,1.0,2002.0,0.0,1990.0,1.0,2003.0,1.0,1989.0,0.0,2004.0,1.0,1988.0,0.0,2005.0,2.0,1987.0,0.0,2006.0,0.0,1986.0,0.0,2007.0,0.0,1985.0,0.0,2008.0,0.0,1984.0,0.0,2009.0,1.0,1983.0,0.0
0fbd8bb9-e313-4b50-8050-b413519c2b5c,45.000099,1,6644c1535393e88cc84a491e,1.0,1994.0,1.0,2000.0,1.0,1994.0,1.0,2001.0,0.0,1990.0,1.0,2002.0,0.0,1989.0,0.0,2003.0,1.0,1988.0,0.0,2004.0,1.0,1987.0,0.0,2005.0,2.0,1986.0,0.0,2006.0,0.0,1985.0,0.0,2007.0,0.0,1984.0,0.0,2008.0,0.0,1983.0,0.0,2009.0,1.0,1982.0,0.0
0fbd8bb9-e313-4b50-8050-b413519c2b5c,47.999764,1,6644c1565393e88cc84a493b,1.0,2002.0,-1.0,2000.0,1.0,1994.0,1.0,2001.0,0.0,1990.0,1.0,2002.0,1.0,1989.0,0.0,2003.0,1.0,1988.0,0.0,2004.0,1.0,1987.0,0.0,2005.0,2.0,1986.0,0.0,2006.0,0.0,1985.0,0.0,2007.0,0.0,1984.0,0.0,2008.0,0.0,1983.0,0.0,2009.0,1.0,1982.0,0.0
0fbd8bb9-e313-4b50-8050-b413519c2b5c,49.999712,1,6644c1585393e88cc84a494e,,,,2000.0,1.0,1994.0,1.0,2001.0,0.0,1990.0,1.0,2002.0,1.0,1989.0,0.0,2003.0,1.0,1988.0,0.0,2004.0,1.0,1987.0,0.0,2005.0,2.0,1986.0,0.0,2006.0,0.0,1985.0,0.0,2007.0,0.0,1984.0,0.0,2008.0,0.0,1983.0,0.0,2009.0,1.0,1982.0,0.0
0fbd8bb9-e313-4b50-8050-b413519c2b5c,51.999795999999996,1,6644c15a5393e88cc84a4966,1.0,1995.0,1.0,2000.0,1.0,1995.0,1.0,2001.0,0.0,1994.0,1.0,2002.0,1.0,1990.0,1.0,2003.0,1.0,1989.0,0.0,2004.0,1.0,1988.0,0.0,2005.0,2.0,1987.0,0.0,2006.0,0.0,1986.0,0.0,2007.0,0.0,1985.0,0.0,2008.0,0.0,1984.0,0.0,2009.0,1.0,1983.0,0.0
0fbd8bb9-e313-4b50-8050-b413519c2b5c,54.000505,1,6644c15c5393e88cc84a498b,1.0,2007.0,-1.0,2000.0,1.0,1995.0,1.0,2001.0,0.0,1994.0,1.0,2002.0,1.0,1990.0,1.0,2003.0,1.0,1989.0,0.0,2004.0,1.0,1988.0,0.0,2005.0,2.0,1987.0,0.0,2006.0,0.0,1986.0,0.0,2007.0,1.0,1985.0,0.0,2008.0,0.0,1984.0,0.0,2009.0,1.0,1983.0,0.0
0fbd8bb9-e313-4b50-8050-b413519c2b5c,57.000414,1,6644c15f5393e88cc84a49a8,1.0,2005.0,-1.0,2000.0,1.0,1995.0,1.0,2001.0,0.0,1994.0,1.0,2002.0,0.0,1990.0,1.0,2003.0,1.0,1989.0,0.0,2004.0,1.0,1988.0,0.0,2005.0,3.0,1987.0,0.0,2006.0,0.0,1986.0,0.0,2007.0,1.0,1985.0,0.0,2008.0,0.0,1984.0,0.0,2009.0,1.0,1983.0,0.0
0fbd8bb9-e313-4b50-8050-b413519c2b5c,59.000371,1,6644c1615393e88cc84a49c1,,,,2000.0,1.0,1995.0,1.0,2001.0,0.0,1994.0,1.0,2002.0,0.0,1990.0,1.0,2003.0,1.0,1989.0,0.0,2004.0,1.0,1988.0,0.0,2005.0,3.0,1987.0,0.0,2006.0,0.0,1986.0,0.0,2007.0,1.0,1985.0,0.0,2008.0,0.0,1984.0,0.0,2009.0,1.0,1983.0,0.0
0fbd8bb9-e313-4b50-8050-b413519c2b5c,61.000052,1,6644c1635393e88cc84a49db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0fbd8bb9-e313-4b50-8050-b413519c2b5c,62.000318,7,6644c1645393e88cc84a49f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
